flightTime,flightMode,stateShiranui3,stateBuzzer,pressure,temperature,altitude,descentCount,accelerationX,accelerationY,accelerationZ,gyroX,gyroY,gyroZ,yaw,pitch,roll,voltage33,voltage5,voltage12
32.83,4,0,1,100994.67,20.00,102.39,64,-0.24,0.06,0.92,53.35,-11.83,-176.59,36.03,-40.85,62.78,3.30,4.88,11.94
32.85,4,0,1,100997.27,19.99,102.17,65,-0.18,0.01,0.93,55.00,-9.33,-177.20,34.94,-39.27,64.00,3.29,4.88,12.02
32.87,4,0,1,100996.39,20.00,102.24,66,-0.13,-0.07,0.92,52.20,-3.66,-176.59,33.97,-37.67,65.07,3.30,4.88,12.04
32.90,4,0,1,101010.20,19.99,101.09,67,-0.20,-0.01,0.94,51.59,-0.91,-175.55,33.10,-36.05,66.07,3.30,4.87,12.04
32.92,4,0,1,101011.92,19.98,100.95,68,-0.22,-0.01,0.93,54.21,1.46,-174.45,32.31,-34.42,67.02,3.30,4.87,12.04
32.94,4,0,1,101004.16,19.98,101.60,69,-0.19,0.01,0.97,50.73,5.06,-172.68,31.61,-32.78,67.86,3.30,4.88,12.04
32.96,4,0,1,101013.64,19.98,100.81,70,-0.21,-0.03,0.96,48.72,8.90,-170.73,31.00,-31.13,68.63,3.30,4.87,12.00
32.98,4,0,1,101018.81,19.98,100.38,71,-0.25,0.03,0.93,45.79,10.55,-167.50,30.45,-29.51,69.31,3.30,4.88,12.00
33.00,4,0,1,101021.41,19.98,100.16,72,-0.23,0.02,0.96,45.91,12.01,-165.49,29.95,-27.89,69.96,3.30,4.89,12.02
33.02,4,0,1,101023.99,19.98,99.94,73,-0.26,0.02,0.94,43.41,13.23,-161.59,29.51,-26.29,70.54,3.30,4.87,12.00
33.04,4,0,1,101028.33,19.97,99.58,74,-0.27,0.00,0.89,39.51,14.88,-157.32,29.12,-24.73,71.05,3.30,4.87,12.02
33.06,4,0,1,101033.51,19.97,99.15,75,-0.27,-0.07,0.91,38.48,15.85,-152.74,28.77,-23.21,71.53,3.30,4.88,12.00
33.08,4,0,1,101035.23,19.97,99.01,76,-0.32,-0.02,0.92,38.54,15.55,-148.78,28.45,-21.72,71.98,3.30,4.87,12.02
33.11,4,0,1,101034.34,19.98,99.08,77,-0.31,-0.09,0.94,36.46,16.52,-144.45,28.17,-20.27,72.40,3.30,4.80,12.02
33.13,4,0,1,101047.30,19.96,98.00,78,-0.31,-0.04,0.98,35.43,16.83,-140.30,27.92,-18.86,72.78,3.30,4.88,12.00
33.15,4,0,1,101045.58,19.97,98.15,79,-0.20,-0.03,0.99,34.21,16.89,-136.40,27.69,-17.49,73.14,3.30,4.87,12.02
33.17,4,0,1,101053.34,19.97,97.50,80,-0.23,-0.08,1.01,34.21,19.27,-132.80,27.50,-16.14,73.48,3.30,4.88,12.02
33.19,4,0,1,101055.06,19.96,97.36,81,-0.26,-0.14,1.02,30.79,19.02,-128.72,27.33,-14.84,73.78,3.30,4.88,12.04
33.22,4,0,1,101058.52,19.97,97.07,82,-0.14,-0.08,0.98,29.76,20.49,-124.15,27.19,-13.57,74.05,3.30,4.87,11.89
33.24,4,0,1,101061.98,19.96,96.78,83,-0.10,-0.13,0.95,29.02,21.22,-122.56,27.07,-12.33,74.31,3.30,4.89,11.84
33.26,4,0,1,101062.83,19.96,96.71,84,-0.17,-0.14,0.99,31.10,21.22,-122.20,26.96,-11.08,74.59,3.30,4.87,11.73
33.28,4,0,1,101074.06,19.95,95.77,85,-0.18,-0.11,0.96,29.15,21.89,-120.55,26.86,-9.85,74.84,3.30,4.87,11.63
33.30,4,0,1,101067.16,19.96,96.35,86,-0.14,-0.21,0.95,28.90,23.84,-117.99,26.80,-8.64,75.08,3.30,4.88,11.65
33.32,4,0,1,101077.52,19.96,95.49,87,-0.09,-0.17,0.96,27.87,23.96,-115.06,26.74,-7.46,75.31,3.30,4.87,11.75
33.34,4,0,1,101084.41,19.97,94.91,88,-0.06,-0.25,0.89,29.09,27.01,-112.74,26.73,-6.29,75.54,3.30,4.88,11.79
33.37,4,0,1,101080.94,19.96,95.20,89,-0.06,-0.23,0.95,30.61,28.54,-109.82,26.74,-5.15,75.79,3.30,4.87,11.76
33.39,4,0,1,101084.41,19.97,94.91,90,-0.01,-0.26,0.94,29.45,30.61,-107.62,26.78,-4.03,76.03,3.30,4.87,11.76
33.41,4,0,1,101096.48,19.96,93.91,91,-0.04,-0.27,0.97,32.32,33.11,-105.37,26.85,-2.93,76.29,3.30,4.87,11.76
33.43,4,0,1,101101.66,19.96,93.48,92,-0.01,-0.33,0.96,32.74,35.30,-104.45,26.95,-1.83,76.56,3.30,4.88,11.76
33.45,4,0,1,101103.41,19.96,93.33,93,0.02,-0.26,0.97,32.38,37.99,-102.20,27.09,-0.75,76.82,3.30,4.87,11.76
33.47,4,0,1,101110.30,19.95,92.76,94,-0.02,-0.22,0.91,32.38,40.12,-101.10,27.25,0.33,77.09,3.30,4.88,11.75
33.49,4,0,1,101112.01,19.95,92.61,95,0.00,-0.26,1.01,33.29,42.50,-98.48,27.45,1.39,77.37,3.29,4.89,11.76
33.51,4,0,1,101117.19,19.96,92.18,96,-0.05,-0.22,0.98,32.20,43.78,-95.00,27.67,2.41,77.64,3.30,4.87,11.62
33.53,4,0,1,101113.75,19.96,92.47,97,-0.03,-0.16,0.83,29.88,46.52,-91.77,27.93,3.41,77.90,3.30,4.88,11.79
33.55,4,0,1,101124.11,19.96,91.61,98,-0.04,-0.17,0.89,30.37,47.50,-88.17,28.21,4.37,78.16,3.30,4.88,11.78
33.58,4,0,1,101116.34,19.96,92.25,99,-0.08,-0.27,0.93,30.67,48.72,-83.78,28.51,5.30,78.44,3.29,4.87,11.78
33.60,4,0,1,101125.83,19.95,91.46,100,-0.11,-0.23,0.91,28.41,50.73,-78.54,28.85,6.18,78.70,3.30,4.89,11.78
33.62,4,0,1,101132.71,19.96,90.89,101,-0.11,-0.18,0.92,28.78,50.00,-73.29,29.20,7.00,78.98,3.30,4.87,11.78
33.64,4,0,1,101130.99,19.97,91.03,102,-0.15,-0.23,0.86,29.21,50.67,-66.77,29.57,7.76,79.26,3.30,4.88,11.79
33.66,4,0,1,101139.64,19.96,90.31,103,-0.20,-0.27,0.86,29.39,51.16,-60.55,29.95,8.46,79.56,3.30,4.88,12.00
33.68,4,0,1,101140.48,19.96,90.25,104,-0.16,-0.19,0.89,30.06,49.76,-54.02,30.34,9.09,79.86,3.30,4.89,12.02
33.71,4,0,1,101144.81,19.96,90.10,105,-0.33,-0.27,0.96,29.82,50.06,-46.04,30.76,9.65,80.18,3.30,4.88,11.88
33.73,4,0,1,101144.81,19.96,89.88,106,-0.27,-0.14,0.90,31.04,47.50,-39.15,31.16,10.13,80.50,3.30,4.87,11.88
33.75,4,0,1,101153.42,19.95,89.17,107,-0.24,-0.17,0.83,30.55,47.01,-32.20,31.56,10.54,80.83,3.30,4.87,11.88
33.77,4,0,1,101155.17,19.96,89.02,108,-0.37,-0.17,0.94,30.55,45.30,-24.82,31.97,10.88,81.15,3.30,4.87,11.84
33.79,4,0,1,101165.52,19.96,88.16,109,-0.43,-0.18,0.92,31.59,42.13,-18.23,32.36,11.15,81.49,3.30,4.89,11.89
33.81,4,0,1,101159.47,19.97,88.66,110,-0.35,-0.14,0.93,31.46,40.12,-11.83,32.73,11.34,81.83,3.30,4.87,11.99
33.83,4,0,1,101168.11,19.97,87.95,111,-0.29,-0.18,0.92,32.01,38.35,-6.40,33.10,11.48,82.17,3.30,4.88,12.04
33.85,4,0,1,101175.87,19.97,87.30,112,-0.35,-0.15,0.86,31.71,35.43,-0.24,33.45,11.55,82.50,3.30,4.88,12.02
33.88,4,0,1,101180.17,19.97,86.94,113,-0.38,-0.14,0.86,33.35,32.38,4.15,33.77,11.57,82.85,3.30,4.87,12.04
33.90,4,0,1,101173.28,19.96,87.52,114,-0.32,-0.28,0.95,34.76,30.55,9.70,34.08,11.53,83.21,3.30,4.88,12.04
33.92,4,0,1,101175.88,19.96,87.30,115,-0.39,-0.23,0.89,35.67,29.15,14.70,34.39,11.44,83.58,3.30,4.88,12.05
33.94,4,0,1,101184.48,19.96,86.58,116,-0.40,-0.04,0.86,37.93,25.85,17.68,34.66,11.32,83.96,3.29,4.87,12.04
33.96,4,0,1,101191.41,19.96,86.01,117,-0.32,-0.10,0.94,37.01,23.78,20.37,34.91,11.16,84.33,3.30,4.88,11.97
33.98,4,0,1,101188.81,19.96,86.22,118,-0.30,-0.13,0.87,36.52,22.20,24.15,35.15,10.96,84.69,3.30,4.88,11.92
34.00,4,0,1,101187.94,19.97,85.43,119,-0.37,-0.02,0.88,38.84,18.84,26.16,35.35,10.73,85.06,3.31,4.89,11.96
34.02,4,0,1,101193.99,19.96,85.79,120,-0.33,0.01,0.84,36.52,17.50,29.09,35.55,10.48,85.41,3.30,4.88,11.79
34.04,4,0,1,101200.88,19.95,84.79,121,-0.32,-0.01,0.88,35.79,15.37,30.85,35.72,10.20,85.74,3.29,4.88,11.86
34.07,4,0,1,101219.88,19.96,83.64,122,-0.25,-0.01,0.89,37.32,13.17,33.17,35.86,9.89,86.09,3.30,4.88,11.84
34.09,4,0,1,101202.60,19.95,84.22,123,-0.18,0.03,0.80,33.84,13.41,33.84,36.01,9.57,86.40,3.30,4.87,11.86
34.11,4,0,1,101211.24,19.94,84.36,124,-0.29,0.09,0.87,33.11,11.95,34.51,36.14,9.25,86.70,3.30,4.88,11.86
34.13,4,0,1,101211.23,19.95,83.93,125,-0.31,0.08,0.88,35.37,9.57,36.16,36.25,8.92,87.02,3.30,4.87,11.88
34.15,4,0,1,101211.23,19.95,84.36,126,-0.23,0.07,0.82,28.66,9.45,36.77,36.36,8.57,87.26,3.30,4.88,11.86
34.17,4,0,1,101215.55,19.95,82.92,127,-0.18,0.11,0.83,31.22,8.78,36.59,36.46,8.22,87.54,3.30,4.89,12.04
34.20,4,0,1,101228.48,19.95,82.92,128,-0.27,0.08,0.84,29.09,6.28,36.52,36.53,7.87,87.78,3.30,4.87,11.75
34.22,4,0,1,101225.89,19.95,83.14,129,-0.23,0.02,0.86,25.67,5.24,36.89,36.59,7.52,88.00,3.30,4.88,11.75
34.24,4,0,1,101230.23,19.94,82.78,130,-0.28,0.28,0.88,22.32,4.45,37.07,36.64,7.16,88.17,3.30,4.87,11.62
34.26,4,0,1,101226.77,19.94,83.07,131,-0.27,0.34,0.86,19.57,2.99,36.71,36.67,6.81,88.31,3.30,4.87,11.59
34.28,4,0,1,101239.71,19.94,81.99,132,-0.25,0.37,0.81,12.50,1.77,37.26,36.69,6.45,88.38,3.30,4.87,11.62
34.30,4,0,1,101238.84,19.95,82.06,133,-0.23,0.37,0.89,10.98,0.98,36.34,36.70,6.10,88.43,3.30,4.87,11.86
34.33,4,0,1,101234.53,19.94,82.42,134,-0.23,0.22,0.89,2.74,0.12,35.61,36.71,5.76,88.40,3.30,4.87,11.83
34.35,4,0,1,101255.24,19.94,80.70,135,-0.31,0.34,0.88,0.61,-0.61,35.49,36.71,5.42,88.35,3.30,4.87,11.79
34.37,4,0,1,101259.55,19.93,80.34,136,-0.26,0.32,0.88,-3.29,-1.71,35.49,36.70,5.08,88.26,3.30,4.86,11.73
34.39,4,0,1,101260.42,19.94,80.27,137,-0.29,0.31,0.87,-8.29,-2.74,36.77,36.67,4.73,88.11,3.30,4.87,11.84
34.41,4,0,1,101267.31,19.95,79.69,138,-0.26,0.34,0.88,-9.51,-3.35,37.26,36.65,4.37,87.96,3.30,4.87,11.76
34.43,4,0,1,101270.77,19.94,79.41,139,-0.23,0.35,0.75,-17.99,-4.21,38.41,36.62,4.00,87.72,3.30,4.87,11.94
34.45,4,0,1,101265.59,19.94,79.84,140,-0.26,0.25,0.82,-19.09,-4.33,37.74,36.58,3.64,87.47,3.30,4.88,11.73
34.47,4,0,1,101266.47,19.94,79.76,141,-0.28,0.16,0.87,-22.38,-4.51,39.51,36.55,3.26,87.18,3.30,4.87,11.83
34.49,4,0,1,101271.64,19.94,79.33,142,-0.31,0.20,0.80,-24.70,-5.30,39.70,36.52,2.88,86.88,3.30,4.87,11.86
34.51,4,0,1,101278.54,19.94,78.76,143,-0.29,0.19,0.89,-25.61,-8.35,41.46,36.46,2.48,86.56,3.30,4.87,11.83
34.54,4,0,1,101284.59,19.93,78.26,144,-0.27,0.15,0.77,-31.22,-5.79,43.66,36.42,2.06,86.19,3.30,4.87,11.86
34.56,4,0,1,101275.08,19.93,79.05,145,-0.34,0.27,0.85,-32.32,-7.32,45.30,36.38,1.63,85.81,3.30,4.87,11.86
34.58,4,0,1,101291.48,19.94,77.69,146,-0.29,0.14,0.87,-34.21,-9.39,47.50,36.32,1.16,85.41,3.30,4.87,11.88
34.60,4,0,1,101296.66,19.94,77.26,147,-0.32,0.08,0.87,-35.98,-8.23,49.15,36.28,0.69,85.00,3.30,4.87,11.84
34.62,4,0,1,101301.83,19.94,76.83,148,-0.25,0.11,0.86,-37.13,-9.88,49.63,36.22,0.20,84.57,3.30,4.87,11.84
34.64,4,0,1,101289.77,19.94,77.83,149,-0.23,0.08,0.87,-37.01,-8.78,49.76,36.19,-0.29,84.14,3.30,4.88,11.84
34.66,4,0,1,101297.53,19.94,77.18,150,-0.28,0.10,0.82,-39.63,-8.90,49.82,36.15,-0.78,83.69,3.30,4.87,11.86
34.68,4,0,1,101309.59,19.94,76.18,151,-0.28,0.07,0.83,-40.06,-9.21,51.04,36.12,-1.27,83.24,3.30,4.88,11.83
34.71,4,0,1,101318.23,19.93,75.46,152,-0.26,0.05,0.83,-39.70,-10.85,52.68,36.08,-1.79,82.78,3.30,4.88,11.68
34.73,4,0,1,101316.48,19.93,75.61,153,-0.22,0.00,0.81,-40.06,-8.90,53.48,36.06,-2.32,82.33,3.29,4.88,11.68
34.75,4,0,1,101314.77,19.94,75.75,154,-0.33,0.06,0.92,-36.71,-10.37,54.63,36.03,-2.86,81.91,3.30,4.86,11.73
34.78,4,0,1,101322.54,19.94,75.10,155,-0.27,0.13,0.85,-40.91,-9.94,55.43,36.02,-3.40,81.44,3.30,4.87,11.75
34.80,4,0,1,101336.36,19.94,73.96,156,-0.23,-0.05,0.85,-37.87,-7.32,55.55,36.03,-3.94,81.01,3.29,4.86,11.81
34.82,4,0,1,101332.02,19.95,74.32,157,-0.24,-0.10,0.94,-39.51,-8.78,55.85,36.04,-4.50,80.56,3.30,4.87,11.96
34.84,4,0,1,101347.55,19.95,73.03,158,-0.17,-0.03,0.92,-38.17,-8.60,56.89,36.05,-5.06,80.12,3.30,4.87,11.83
34.86,4,0,1,101337.20,19.95,73.89,159,-0.19,0.13,0.95,-36.95,-8.48,56.46,36.07,-5.62,79.69,3.30,4.88,11.83
34.88,4,0,1,101345.84,19.94,73.17,160,-0.16,-0.02,0.95,-38.29,-5.61,55.43,36.13,-6.16,79.24,3.30,4.87,11.84
34.90,4,0,1,101353.60,19.94,72.52,161,-0.27,-0.02,0.99,-37.01,-5.37,55.18,36.19,-6.70,78.81,3.30,4.87,11.86
34.92,4,0,1,101347.55,19.95,73.03,162,-0.19,0.12,0.96,-34.88,-5.98,53.54,36.24,-7.22,78.39,3.30,4.87,11.86
34.94,4,0,1,101360.49,19.95,71.95,163,-0.10,-0.03,0.82,-35.61,-1.83,52.87,36.34,-7.73,77.96,3.30,4.88,11.84
34.97,4,0,1,101356.19,19.94,72.31,164,-0.21,0.01,0.87,-37.20,-1.83,53.11,36.44,-8.24,77.52,3.30,4.87,11.86
34.99,4,0,1,101358.78,19.94,72.09,165,-0.19,0.07,0.90,-33.48,-3.05,51.95,36.54,-8.74,77.11,3.30,4.87,11.63
35.01,4,0,1,101372.59,19.93,70.95,166,-0.17,-0.02,0.93,-34.63,0.37,51.34,36.67,-9.23,76.69,3.30,4.87,11.83
35.03,4,0,1,101366.55,19.94,71.45,167,-0.25,0.01,1.00,-34.33,0.73,50.06,36.80,-9.69,76.26,3.30,4.88,11.81
35.05,4,0,1,101371.72,19.94,71.02,168,-0.20,-0.02,0.90,-30.37,0.61,48.66,36.94,-10.15,75.88,3.29,4.87,11.83
35.07,4,0,1,101382.08,19.94,70.16,169,-0.18,-0.01,0.89,-30.98,1.71,48.96,37.09,-10.61,75.48,3.30,4.88,11.86
35.09,4,0,1,101384.66,19.94,69.94,170,-0.15,-0.01,0.92,-31.95,3.17,49.82,37.26,-11.07,75.07,3.30,4.87,11.84
35.11,4,0,1,101395.02,19.94,69.08,171,-0.23,0.04,0.94,-29.57,2.62,50.98,37.43,-11.53,74.68,3.30,4.87,11.84
35.13,4,0,1,101392.42,19.94,69.30,172,-0.29,0.00,0.99,-26.77,1.89,51.34,37.60,-12.00,74.32,3.30,4.87,11.84
35.16,4,0,1,101394.14,19.93,69.16,173,-0.22,0.02,0.97,-25.73,1.59,51.83,37.78,-12.48,73.97,3.30,4.88,11.83
35.18,4,0,1,101400.19,19.94,68.65,174,-0.27,0.00,0.89,-27.13,3.54,51.59,37.97,-12.94,73.59,3.31,4.89,11.83
35.20,4,0,1,101399.31,19.93,68.73,175,-0.33,-0.06,0.93,-22.20,1.16,52.99,38.15,-13.43,73.27,3.30,4.86,11.71
35.23,4,0,1,101408.83,19.93,67.94,176,-0.25,-0.10,0.89,-21.40,1.71,54.21,38.35,-13.92,72.96,3.30,4.87,11.68
35.25,4,0,1,101414.01,19.93,67.51,177,-0.19,-0.21,0.95,-18.11,3.05,54.76,38.56,-14.42,72.67,3.30,4.87,11.71
35.27,4,0,1,101429.53,19.93,66.22,178,-0.21,-0.16,0.99,-14.70,0.91,56.28,38.76,-14.94,72.41,3.29,4.88,11.71
35.29,4,0,1,101423.48,19.92,66.72,179,-0.11,-0.15,0.95,-13.60,1.16,57.56,38.97,-15.48,72.16,3.30,4.87,11.71
35.31,4,0,1,101422.61,19.92,66.79,180,-0.16,-0.16,0.95,-9.70,1.65,60.12,39.19,-16.04,71.95,3.30,4.87,11.75
35.33,4,0,1,101435.55,19.93,65.72,181,-0.30,-0.23,0.96,-6.77,0.67,64.21,39.42,-16.63,71.76,3.30,4.87,11.84
35.35,4,0,1,101437.30,19.93,65.57,182,-0.34,-0.29,1.01,-1.77,0.43,68.41,39.67,-17.26,71.62,3.30,4.87,11.84
35.37,4,0,1,101444.19,19.92,65.00,183,-0.34,-0.23,0.96,1.83,-1.77,73.41,39.91,-17.94,71.51,3.29,4.87,11.89
35.40,4,0,1,101445.91,19.93,64.86,184,-0.33,-0.31,0.99,5.85,-3.23,79.51,40.16,-18.69,71.43,3.30,4.87,11.89
35.42,4,0,1,101441.61,19.92,65.21,185,-0.38,-0.26,0.98,12.13,-6.95,85.55,40.40,-19.50,71.43,3.30,4.88,11.99
35.44,4,0,1,101450.25,19.93,64.50,186,-0.34,-0.19,0.91,14.39,-8.84,93.05,40.65,-20.39,71.43,3.30,4.88,11.88
35.46,4,0,1,101450.25,19.93,64.50,187,-0.50,-0.20,0.98,18.78,-12.87,99.45,40.88,-21.35,71.49,3.30,4.88,11.86
35.48,4,0,1,101462.31,19.92,63.50,188,-0.54,-0.20,0.94,24.39,-19.88,108.41,41.06,-22.41,71.62,3.30,4.91,11.84
35.50,4,0,1,101460.59,19.93,63.64,189,-0.44,-0.15,0.91,26.10,-23.05,116.71,41.25,-23.56,71.76,3.30,4.88,11.84
35.52,4,0,1,101458.84,19.92,63.78,190,-0.50,-0.11,0.95,27.87,-27.93,122.20,41.40,-24.78,71.93,3.30,4.87,11.83
35.54,4,0,1,101465.77,19.93,63.21,191,-0.50,-0.04,0.96,29.27,-34.02,127.68,41.50,-26.07,72.13,3.30,4.87,11.84
35.56,4,0,1,101469.20,19.92,62.92,192,-0.56,0.03,1.01,31.04,-41.10,131.71,41.53,-27.42,72.38,3.30,4.88,11.86
35.58,4,0,1,101482.14,19.92,61.85,193,-0.63,0.12,0.96,29.09,-48.48,135.73,41.50,-28.82,72.64,3.30,4.87,11.86
35.61,4,0,1,101473.53,19.91,62.56,194,-0.58,0.20,0.95,26.52,-55.67,138.96,41.39,-30.27,72.92,3.30,4.88,11.86
35.63,4,0,1,101483.02,19.92,61.78,195,-0.65,0.32,0.94,23.48,-64.39,140.79,41.17,-31.76,73.22,3.30,4.87,11.84
35.65,4,0,1,101482.14,19.92,61.85,196,-0.51,0.41,0.94,17.74,-71.83,142.26,40.87,-33.28,73.52,3.30,4.88,11.86
35.67,4,0,1,101489.06,19.91,61.49,197,-0.44,0.54,0.86,10.79,-77.50,141.95,40.48,-34.80,73.81,3.30,4.88,11.86
35.70,4,0,1,101495.95,19.91,60.70,198,-0.33,0.56,0.90,-0.12,-83.66,140.12,40.01,-36.33,74.05,3.29,4.87,11.71
35.72,4,0,1,101498.55,19.91,60.49,199,-0.28,0.62,0.87,-9.21,-86.77,137.07,39.47,-37.84,74.24,3.30,4.88,11.65
35.74,4,0,1,101493.37,19.91,60.92,200,-0.16,0.61,0.89,-18.72,-88.11,133.48,38.88,-39.31,74.37,3.30,4.87,11.54
35.76,4,0,1,101508.90,19.91,59.63,201,0.05,0.54,0.83,-29.27,-87.44,128.66,38.28,-40.75,74.42,3.30,4.87,11.55
35.78,4,0,1,101499.42,19.90,60.41,202,0.19,0.44,0.86,-36.34,-84.39,122.13,37.69,-42.13,74.40,3.30,4.87,11.52
35.80,4,0,1,101506.31,19.91,59.84,203,0.26,0.54,0.89,-44.45,-80.91,116.95,37.12,-43.45,74.30,3.30,4.87,11.78
35.83,4,0,1,101513.20,19.92,59.27,204,0.39,0.49,0.83,-49.94,-76.22,109.88,36.58,-44.69,74.13,3.30,4.85,11.81
35.85,4,0,1,101514.08,19.91,59.20,205,0.49,0.40,0.83,-57.01,-70.24,102.44,36.09,-45.86,73.85,3.30,4.88,11.79
35.87,4,0,1,101526.14,19.90,58.20,206,0.48,0.33,0.79,-62.07,-63.54,94.33,35.66,-46.94,73.49,3.30,4.88,11.81
35.89,4,0,1,101531.33,19.92,57.77,207,0.49,0.25,0.85,-64.45,-57.50,85.30,35.29,-47.92,73.08,3.30,4.87,11.83
35.91,4,0,1,101520.97,19.90,58.63,208,0.62,0.17,0.88,-66.95,-51.28,74.76,34.96,-48.80,72.61,3.30,4.87,11.89
35.93,4,0,1,101533.91,19.90,57.12,209,0.73,0.03,0.89,-66.28,-43.23,63.84,34.70,-49.56,72.09,3.30,4.87,11.89
35.95,4,0,1,101537.38,19.91,57.27,210,0.73,-0.08,0.85,-65.79,-34.27,53.23,34.54,-50.20,71.51,3.30,4.88,11.88
35.97,4,0,1,101542.55,19.91,56.19,211,0.73,-0.24,0.87,-62.32,-26.46,43.29,34.44,-50.73,70.92,3.30,4.87,11.84
35.99,4,0,1,101540.83,19.90,56.98,212,0.74,-0.32,0.89,-58.54,-18.72,32.44,34.41,-51.13,70.32,3.30,4.88,11.76
36.02,4,0,1,101553.77,19.90,55.91,213,0.74,-0.40,0.90,-53.17,-12.13,24.09,34.44,-51.43,69.72,3.30,4.87,11.67
36.04,4,0,1,101551.19,19.90,56.12,214,0.74,-0.46,0.92,-46.77,-5.00,18.54,34.55,-51.66,69.13,3.30,4.88,11.68
36.06,4,0,1,101557.20,19.89,55.62,215,0.67,-0.52,0.91,-39.33,1.28,14.27,34.74,-51.82,68.55,3.30,4.87,11.67
36.08,4,0,1,101555.48,19.89,55.76,216,0.60,-0.46,0.91,-32.07,6.77,12.44,35.00,-51.94,67.98,3.30,4.87,11.68
36.10,4,0,1,101568.43,19.89,54.69,217,0.56,-0.43,0.91,-25.18,12.74,12.68,35.35,-52.03,67.41,3.30,4.88,11.67
36.12,4,0,1,101563.25,19.89,55.12,218,0.54,-0.46,0.91,-18.48,16.77,13.72,35.77,-52.12,66.85,3.30,4.87,11.68
36.14,4,0,1,101560.66,19.89,55.33,219,0.46,-0.37,0.84,-12.68,21.28,17.68,36.29,-52.22,66.28,3.30,4.87,11.83
36.16,4,0,1,101566.71,19.90,54.83,220,0.45,-0.60,0.88,-4.33,24.21,22.93,36.89,-52.35,65.72,3.30,4.87,11.84
36.19,4,0,1,101574.48,19.90,54.19,221,0.39,-0.60,0.94,5.00,27.26,29.45,37.58,-52.53,65.19,3.30,4.88,11.83
36.21,4,0,1,101584.83,19.90,53.33,222,0.35,-0.53,0.84,14.88,30.43,38.05,38.38,-52.76,64.66,3.30,4.86,11.75
36.23,4,0,1,101586.55,19.89,53.19,223,0.28,-0.50,0.82,22.62,31.71,44.15,39.26,-53.04,64.15,3.30,4.88,11.67
36.26,4,0,1,101583.08,19.89,53.47,224,0.23,-0.50,0.79,30.79,32.74,51.04,40.21,-53.37,63.65,3.30,4.88,11.73
36.28,4,0,1,101595.19,19.90,52.47,225,0.19,-0.42,0.78,37.74,33.05,56.40,41.22,-53.74,63.18,3.30,4.87,11.75
36.30,4,0,1,101596.90,19.89,52.33,226,0.15,-0.45,0.82,44.94,31.34,61.95,42.26,-54.16,62.75,3.30,4.86,11.71
36.32,4,0,1,101599.48,19.89,52.11,227,0.14,-0.39,0.81,50.91,31.16,66.89,43.35,-54.61,62.34,3.30,4.87,11.81
36.34,4,0,1,101597.77,19.88,52.26,228,0.06,-0.23,0.77,56.65,29.02,70.00,44.46,-55.09,61.96,3.30,4.87,11.83
36.36,4,0,1,101608.96,19.88,51.33,229,0.06,-0.18,0.79,60.43,26.22,72.80,45.56,-55.59,61.63,3.30,4.87,11.83
36.38,4,0,1,101610.70,19.88,51.18,230,0.03,-0.06,0.81,64.27,22.68,74.70,46.64,-56.12,61.35,3.30,4.88,11.79
36.40,4,0,1,101614.14,19.89,50.90,231,0.07,0.03,0.76,64.82,20.55,75.67,47.71,-56.66,61.07,3.30,4.87,11.83
36.42,4,0,1,101614.14,19.89,50.90,232,0.02,-0.03,0.79,66.52,17.87,76.28,48.77,-57.22,60.82,3.30,4.88,11.84
36.45,4,0,1,101618.47,19.88,50.54,233,0.03,0.00,0.83,68.72,13.35,75.67,49.76,-57.79,60.63,3.30,4.88,11.88
36.47,4,0,1,101624.49,19.89,50.04,234,0.15,0.07,0.85,69.94,11.16,75.00,50.74,-58.36,60.47,3.30,4.88,11.86
36.49,4,0,1,101615.02,19.89,50.83,235,0.18,0.18,0.88,68.72,9.45,72.20,51.68,-58.91,60.33,3.30,4.88,11.79
36.51,4,0,1,101623.66,19.88,50.11,236,0.26,0.19,0.92,67.20,8.84,68.35,52.59,-59.42,60.19,3.30,4.88,11.81
36.53,4,0,1,101628.83,19.88,49.68,237,0.34,0.19,0.96,67.68,8.11,63.17,53.45,-59.90,60.09,3.30,4.87,11.89
36.55,4,0,1,101632.26,19.89,49.40,238,0.44,0.23,0.93,65.55,9.51,56.95,54.30,-60.31,59.98,3.30,4.88,11.83
36.57,4,0,1,101634.84,19.89,49.18,239,0.44,0.27,0.95,64.88,12.20,49.33,55.12,-60.64,59.88,3.30,4.87,11.76
36.60,4,0,1,101634.84,19.89,49.18,240,0.47,0.29,0.98,63.84,13.84,42.20,55.91,-60.90,59.80,3.30,4.88,11.84
36.62,4,0,1,101645.20,19.89,48.32,241,0.50,0.29,0.99,61.59,16.77,34.57,56.68,-61.08,59.72,3.29,4.88,11.84
36.64,4,0,1,101650.38,19.89,47.90,242,0.55,0.26,0.98,59.63,20.30,25.67,57.42,-61.17,59.63,3.30,4.87,11.84
36.66,4,0,1,101653.84,19.88,47.61,243,0.62,0.25,1.00,57.87,24.70,16.95,58.16,-61.16,59.53,3.30,4.87,11.84
36.68,4,0,1,101658.13,19.87,47.25,244,0.59,0.27,0.98,56.22,29.82,7.87,58.89,-61.04,59.43,3.30,4.87,11.84
36.71,4,0,1,101659.02,19.89,47.18,245,0.61,0.32,0.89,53.23,37.20,-3.96,59.62,-60.78,59.29,3.30,4.88,11.70
